,Nome Fantasia,Razao Social,Endereco,CNPJ,Agencia Vinculada,E-mail,Atividade
240,MILLENNIUM CONSULTORIA E ASSESSORIA, GOMES E VALENTIM APOIO ADMINISTRATIVO LT,"ESTRADA DOS TRÊS RIOS 741 SALA 516,  - FREGUESIA
                                        22745-004.  - RJ
                                        (21) 965042019", 28.369.798/0001-62, 3024, ACACIO@MILLENNIUMCONSULTORIA.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
241,REGISTRE SEU IMOVEL, REGISTRE SEU IMOVEL ASSESSORIA LTDA,"SILVA CARDOSO 50 A, 50 - BANGU
                                        21810-032. RIO DE JANEIRO - RJ
                                        (21) 964638370", 27.713.221/0001-63, 203, RONALD@CABRALEMESACK.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
242,TMD SERVIÇOS ADMINISTRATIVOS LTDA, TMD SERVIÇOS ADMINISTRATIVOS LTDA,"AV JULIO DE SA BIERRENBAC ALM 200 BLC B SAL, 200 - JACAREPAGUA
                                        22775-028. RIO DE JANEIRO - RJ
                                        (21) 36811961", 23.890.045/0001-84, 1620, REPASSE@VISIONEONLINE.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
243,*******, PEC CRED RES CORRESP BANCARIO LTDA,"RUA VISCONDE DE INHAUMA 58 SALA 307,  - CENTRO
                                        20091-007.  - RJ
                                        (21) 999885117", 29.645.542/0001-01, 204, ELISABETHE.SLZ@HOTMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
244,BASTOS E MACHADOCREDITO IMOBILIARIO LTDA, BASTOS E MACHADO CREDITO IMOBILIARIO LTDA,"AV PRESIDENTE ANTONIO CARLOS 54 SALA 601, 00000 - CENTRO
                                        20020-010. RIO DE JANEIRO - RJ
                                        (92) 994112480", 31.404.834/0002-77, 1327, LUIZ13ALESSANDRO@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
245,BPL CREDITO E DESENVOLVIMENTO IMOBILIARIO, BPL CREDITO E DESENVOLVIMENTO IMOBILIARIO LTDA,"ESTR SANTA EUGENIA 1281 E1281A, 1281 - SANTA CRUZ
                                        23585-430. RIO DE JANEIRO - RJ
                                        (31) 988247866", 32.494.793/0001-39, 205, bplcredito@gmail.com,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
246,BRUNO CARVALHO CORRESPONDENTE BANCARIO E, BRUNO CARVALHO CORRESPONDENTE BANCARIO E,"R IRACEMA SOARES PEREIRA JUNQUEIRA 85 SALA715,  - CENTRO
                                        26210-260.  - RJ
                                        (21) 991901042", 31.747.293/0001-07, 1326, BLESSIMOBILIARIAS@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
247,DAMIAO ASSESSORIA, ACLD 2 CORRESPONDENTE LTDA,"Jornalista Jose Morais 208, 208 - Pechincha
                                        22743-340. RIO DE JANEIRO - RJ
                                        (21) 979627774", 33.322.535/0001-38, 1344, contato@anniecristeconsultoria.com.br,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
248,DD&DM CONSULTORIA EIRELI, DD&DM CONSULTORIA EIRELI,"RAUL POMPEIA 131 APT 308, 00000 - COPACABANA
                                        22080-001. RIO DE JANEIRO - RJ
                                        (21) 981030255", 29.106.684/0001-92, 4144, dddmconsultoria@gmail.com,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
249,FACILITY CONSULT E ASSESSO IMOBILIARIA, JP CONSULTORIA E ASSESSORIA IMOBILIARIA,"RUA DA CONCEICAO 154 SALA 1201,  - CENTRO
                                        24020-084.  - RJ
                                        (21) 27917394", 29.795.135/0001-72, 2247, PRISCILLA@CONSULTORIAFACILITY.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
250,HAVILA, HAVILA ASSESS E CONSULT DE NEG EIRELI,"R JOSE BONIFACIO 1050 BL 2 SL 1106,  - TODOS OS SANTOS
                                        20770-240.  - RJ
                                        (21) 980981115", 30.901.704/0001-04, 2834, MORAES@HAVILASOLUCOES.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
251,INTERMEDIUM CONSULTORIA E ASSESSORIA NEG, MARCELLY DOS SANTOS NEVES - EPP,"RUA MARIA FREITAS 87 APT 301,  - MADUREIRA
                                        21351-010.  - RJ
                                        (21) 984343616", 29.294.275/0001-67, 680, ADM@CREDLIZ.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
252,L2 FINANCIAMENTOS LTDA, L2 FINANCIAMENTOS LTDA,"R JOSE BONIFACIO 1050 BL 2 SL 0706, 00000 - TODOS OS SANTOS
                                        20770-240. RIO DE JANEIRO - RJ
                                        (21) 997533874", 29.311.153/0001-31, 205, LUIGICRUZ.CORRETOR@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
253,M RICCI PROMOTORA, MONICA MARIA SOARES RICCI SERVICOS DE COBRANCA E INFORMACOES CADASTRAIS,"DA ASSEMBLEIA 10 SALA 1917, 00000 - CENTRO
                                        20011-000. RIO DE JANEIRO - RJ
                                        (21) 22775101", 30.309.784/0001-03, 198, RICCI@MRFINANCAS.NET,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
254,MANSOU GESTAO E AVALIACAO DE IMOVEIS, MANSOU GESTAO E CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS LTDA.,"EST DO TINGUI 658, APT 201, 658 - CAMPO GRANDE
                                        23075-007. RIO DE JANEIRO - RJ
                                        (21) 34026560", 30.622.743/0001-64, 229, MANSOUIMOVEIS@YAHOO.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
255,OZAS SERVICOS ADMINISTRATIVOS LTDA, OZAS SERVICOS ADMINISTRATIVOS LTDA,"DOUTOR OTAVIO KELLY 31 APT 402, 00000 - TIJUCA
                                        20511-280. RIO DE JANEIRO - RJ
                                        (21) 999163085", 31.836.817/0001-28, 2912, OSEASRANEA@HOTMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
256,RG ASSESSORIA IMOBILIARIA LTDA, RG ASSESSORIA IMOBILIARIA LTDA,"R CONDE DE BONFIM 1357  APT 906, 00000 - TIJUCA
                                        20530-001. RIO DE JANEIRO - RJ
                                        (21) 969222774", 32.799.989/0001-31, 1343, RGCONSULTORIAF@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
257,STILLUS SOLUCOES FINANCEIRAS, JF Solucoes Financeiras LTDA ME,"AV MINISTRO EDGARD ROMERO 460 lj 220, 460 - madureira
                                        21360-900. RIO DE JANEIRO - RJ
                                        (21) 994236113", 28.818.799/0001-47, 210, APROVECREDCORRESPONDENTE@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
258,ABBA SERVICOS ADMINISTRATIVOS LTDA, ABBA SERVICOS ADMINISTRATIVOS LTDA,"RUA PIRAI 11 SL101, 00000 - MARECHAL HERMES
                                        21555-530. RIO DE JANEIRO - RJ
                                        (21) 993626290", 38.494.299/0001-50, 4118, GUILHERME.LEPPER@ABBAFINANCIAMENTO.COM.B,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
259,ADS, ADS CREDITO IMOBILIARIO LTDA,"MARIA TERESA, 260 - CAMPO GRANDE
                                        23050-160. RIO DE JANEIRO - RJ
                                        (21) 976789822", 37.376.475/0001-97, 2955, REPASSE@ADSCREDITOIMOBILIARIO.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
260,ALINE DA SILVA FURTADO LOPES, 34522272 ALINE DA SILVA FURTADO LOPES,"EST DOS BANDEIRANTES 470 SALA 416, 00000 - TAQUARA
                                        22710-112. RIO DE JANEIRO - RJ
                                        (21) 991726427", 34.522.272/0001-73, 1037, FURTADO-ALINE@HOTMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
261,CARDOSOCRED, ANA PAULA TAVARES CARDOSO 01151652741,"R URANOS 1005 LOJA 5, 1005 - RAMOS
                                        21060-425. RIO DE JANEIRO - RJ
                                        (21) 970015574", 35.223.912/0001-07, 1025, CARDOSOCRED@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
262,DZ ASSESSORIA IMOBILIARIA LTDA, DZ ASSESSORIA IMOBILIARIA LTDA,"RIO BRANCO 115 SALA 2001, 00000 - CENTRO
                                        20040-004. RIO DE JANEIRO - RJ
                                        (11) 972267226", 34.176.822/0003-01, 1624, DOUGLAS.ZOCCOLO@DZASSESSORIA.NET,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
263,HD ASSESSORIA IMOBILIARIA, HD Assessoria Imobiliaria Eireli,"Av. das Américas 13721 sala 216, 13721 - Recreio dos Bandeirantes
                                        22790-701. RIO DE JANEIRO - RJ
                                        (21) 976534000", 35.261.975/0001-58, 542, HDASSESSORIAIMOBILIARIA@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
264,MARAFURI SOLUCOES EM CREDITO LTDA, MARAFURI SOLUCOES EM CREDITO LTDA,"AV PASTOR MARTIN LUTHER KING JR. 126 B9 S817, 126 - DEL CASTILHO
                                        20765-000. RIO DE JANEIRO - RJ
                                        (21) 988960699", 35.691.514/0001-15, 204, MARAFURICREDITO@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
265,MOVE, J & F ASSESSORIA EM FINANCIAMENTO E LEGALIZACAO IMOBILIARIA LTDA,"RUA ARAGUAIA 01055 SAL 0313, 00000 - FREGUESIA JACAREPAGUA
                                        22745-271. RIO DE JANEIRO - RJ
                                        (21) 22895827", 34.214.690/0001-01, 3093, jeziel@move.ltda,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
266,OLIVEIRA CRED, OLIVEIRA CRED SERVICOS LTDA,"PLINIO DE OLIVEIRA, 00000 - PENHA
                                        21070-040. RIO DE JANEIRO - RJ
                                        (2) 196493286", 40.072.307/0001-12, 1650, ALINE.OLIVEIRA72@YAHOO.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
267,PARCERIA ASSESSORIA IMOBILIARIA LTDA, PARCERIA ASSESSORIA IMOBILIARIA LTDA,"R ARTUR RIOS 27, 00000 - SENADOR VASCONCELOS
                                        23013-471. RIO DE JANEIRO - RJ
                                        (21) 970037570", 35.415.095/0001-99, 208, PGONCALVES@REMAX.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
268,PATRONATO SERVICOS, PRISCILLA KATHLEN S RIBEIRO SERVICOS,"PADRE ROSER, 00000 - VILA DA PENHA
                                        21220-560. RIO DE JANEIRO - RJ
                                        (21) 32517447", 40.133.283/0001-64, 1094, PRISCILLA_KATHLEN@HOTMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
269,THL, THIAGO TRAVASSOS FERREIRA MENDES LOPES,"av Rio branco 131 sala 2102, 131 - centro
                                        20040-006. RIO DE JANEIRO - RJ
                                        (21) 965146311", 35.973.238/0001-88, 2955, AUTOMATIZADO@THLFINANCIAMENTOS.NET,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
270,VIVAZ PRIME, VIVAZ PRIME ASSESSORIA ADMINISTRATIVA EIRELI,"R PAISSANDU 59 APT 1107, 00000 - FLAMENGO
                                        22210-085. RIO DE JANEIRO - RJ
                                        (21) 964972197", 40.912.778/0001-91, 990, VIVAXPRIME@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
271,VPR FINANCIAMENTOS, VPR INFORMACOES CADASTRAIS LTDA,"DA QUITANDA 60 SALA 1101, 00000 - CENTRO
                                        20011-030. RIO DE JANEIRO - RJ
                                        (21) 983099188", 34.551.059/0006-02, 544, PRISCILA@VPSCREDITO.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
272,VPR PROMOTORA DE VENDAS, VPR INFORMACOES CADASTRAIS LTDA,"R DA QUITANDA 60 SAL 1101, RIO DE JANEIRO/RJ, 00000 - CENTRO
                                        20011-030. RIO DE JANEIRO - RJ
                                        (21) 983099188", 34.551.059/0001-90, 4144, VPR.753726@VPSCREDITO.COM.BR,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
273,FINANCIEI, FINANCIOU AGENCIADORA DE SEGUROS E CONTRATOS LTDA,"DAS AMERICAS 700, 00000 - BARRA DA TIJUCA
                                        22640-100. RIO DE JANEIRO - RJ
                                        (1) 198339856", 43.332.192/0001-46, 2905, FINANCIOU.FINANCIAMENTOS@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
274,FOCO MYF FINANCIAMENTO LTDA, FOCO MYF FINANCIAMENTO LTDA,"AV DAS AMERICAS 12300 SALA 234, 12300 - BARRA DA TIJUCA
                                        22790-702. RIO DE JANEIRO - RJ
                                        (21) 92477678", 43.451.919/0001-04, 3241, FOCOMYF@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
275,GI RIBEIRO SOLUCOES EM CREDITO LTDA, GI RIBEIRO SOLUCOES EM CREDITO LTDA,"RUA ARAGUAIA, 01763 SAL 0422, 1763 - FREGUESIA (JACAREPAGUA)
                                        22745-271. RIO DE JANEIRO - RJ
                                        (21) 972736980", 41.405.927/0001-99, 2834, GIRIBEIRONEGOCIOSIMOBILIARIOS@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
276,GIAROLA CREDITOS E FINANCIAMENTOS LTDA, GIAROLA CREDITOS E FINANCIAMENTOS LTDA,"AVAI 8 APT 304 BLC B, 8 - CACHAMBI
                                        20775-150. RIO DE JANEIRO - RJ
                                        (21) 992339906", 41.535.234/0001-10, 1343, giaroladaniel@gmail.com,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
277,GPM, GPM FINANCIAMENTOS LTDA,"AV PRESIDENTE WILSON 231 SALA 901, 00000 - CENTRO
                                        20030-905. RIO DE JANEIRO - RJ
                                        (21) 22461071", 41.420.029/0001-00, 221, GABRIELPOMPEI@GMAIL.COM,"Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
