,Nome Fantasia,Razao Social,CNPJ,Agencia Vinculada,Email,Endereco,Atividade
712,"
                                        CASA LOTERICA CAMINHO DA SORTE
                                    ", RENTEL LOTCA LTDA, 72.775.455/0001-90, 3041, gerencia.lotericasortecerta@gmail.com,"AV SALGADO FILHO, 1301 - CENTRO
                                        07115-000. GUARULHOS - SP
                                        (11) 49694381","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
713,"
                                        HOT MONEY
                                    ", LOTERICA HOT MONEY LTDA, 74.680.430/0001-38, 4079, lotericahotmoney@hotmail.com,"Praca Getulio Vargas, 178 - Centro
                                        07010-000. GUARULHOS - SP
                                        (11) 2463317","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
714,"
                                        LOTERIAS VANZELLI
                                    ", LOTERIAS VANZELLI II LTDA, 73.100.844/0001-88, 3041, loteriasvanzelli2@hotmail.com,"RUA ANGELO DEL VECCHIO, 206 - JD PARAVENTI
                                        07120-210. GUARULHOS - SP
                                        (11) 24415395","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
715,"
                                        LOTERICA KOBASHIKAWA
                                    ", KOBASHIKAWA & CIA LTDA, 04.169.086/0001-31, 2138, kobashikawa.ecia@gmail.com,"RUA BRENO VIEIRA DE AQUINO LEITE, 259 - CENTRO
                                        14115-000. GUATAPARA - SP
                                        (16) 997139613","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
716,"
                                        LOTERICA REAL
                                    ", TUCCI MATOS & MATOS LTDA, 04.159.250/0001-20, 4209, realcorrespondente@hotmail.com,"AVENIDA PASCHOAL GUZZO, 620 - CENTRO
                                        15355-000. GUZOLANDIA - SP
                                        (0) 0","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS"
717,"
                                        LOTERICA HERCULANDIA
                                    ", SANTORO CARRADITA LTDA, 73.031.221/0001-09, 362, santorocarradita@gmail.com,"RUA DOM PEDRO II, 280 - CENTRO
                                        17650-000. HERCULANDIA - SP
                                        (14) 998904951","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
718,"
                                        LOTERICA PE QUENTE
                                    ", LOTERICA HOLAMBRA LTDA, 96.663.786/0001-04, 2342, areliano@hotmail.com,"AV ROTA DOS IMIGRANTES, 620 - CENTRO
                                        13825-000. HOLAMBRA - SP
                                        (19) 38021058","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
719,"
                                        AS DE OURO LOTERIAS
                                    ", S.M.J. CASA LOTERICA LTDA, 04.719.817/0001-75, 4088, samantadiovana@terra.com.br,"AV EMANCIPAÇAO, 1550 - JARDIM DO BOSQUE
                                        13186-237. HORTOLANDIA - SP
                                        (19) 38649660","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
720,"
                                        CASA LOTERICA ROSOLEM
                                    ", CASA LOTERICA ROSOLEM LTDA, 57.235.319/0001-13, 4226, lotericarosolem@gmail.com,"R. ANTONIO FERNANDES LEITE, 975 - JARDIM SANTA ISABEL
                                        13185-270. HORTOLANDIA - SP
                                        (19) 35043580","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
721,"
                                        ESTRELA DA SORTE LOTERIAS
                                    ", HORTOLANDIA LOTERIAS LTDA, 01.917.894/0001-41, 4088, malencar83@hotmail.com,"RUA LUIS CAMILO DE CAMARGO, 332 - JARDIM DAS PAINEIRAS
                                        13184-260. HORTOLANDIA - SP
                                        (19) 39092402","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
722,"
                                        LOTERICA DO MERCADO
                                    ", LOTERICA DO MERCADO LTDA, 15.363.754/0001-83, 4088, josepusch@hotmail.com,"RUA ORESTES DENADAI, 05 - JARDIM DAS PAINEIRAS
                                        13184-270. HORTOLANDIA - SP
                                        (19) 39650057","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
723,"
                                        LOTERICA DO SHOPPING
                                    ", LOTERICA DO SHOPPING LTDA, 15.025.137/0001-78, 4088, loterica.shopping1@gmail.com,"RUA JOSE CAMILO DE CAMARGO, 5 - LOTEAMENTO REMANSO CAMPINEIRO
                                        13184-494. HORTOLANDIA - SP
                                        (19) 31161014","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
724,"
                                        LOTERICA FLORA
                                    ", LOTERICA VILLA FLORA LTDA, 39.940.576/0001-74, 4226, lotericaflora@gmail.com,"RUA JOAQUIM MARCELINO LEITE, 780 - JARDIM INTERLAGOS
                                        13186-642. HORTOLANDIA - SP
                                        (19) 991932850","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
725,"
                                        LOTERICA GASPARETTI LTDA
                                    ", LOTERICA GASPARETTI LTDA, 39.664.170/0001-06, 4226, FABIOGASPARETTI@GMAIL.COM,"R ANTONIO DA COSTA SANTOS, 260 - JD NOVA AMERICA
                                        13185-624. HORTOLANDIA - SP
                                        (11) 992209368","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
726,"
                                        MEGA LOTERIAS HORTOLANDIA
                                    ", MR LOTERIAS LTDA, 14.633.448/0001-57, 4226, junior@crgrupo.com.br,"AV OLIVIO FRANCESCHINI, 898 - PARQUE GABRIEL
                                        13186-597. HORTOLANDIA - SP
                                        (19) 38972482","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
727,"
                                        MEGAMANDA LOTERIAS
                                    ", JWA LOTERIAS LTDA, 04.698.807/0001-09, 4227, jwaangolini@uol.com.br,"RUA LIMA BARRETO, 636 - JARDIM AMANDA I
                                        13188-104. HORTOLANDIA - SP
                                        (19) 39092267","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
728,"
                                        RICO LOTERICO
                                    ", RICO LOTERICO COM. BIL., 44.626.042/0001-08, 4227, ricoescritoriocentral@gmail.com,"AV SANTANA, 1100 - JD AMANDA I
                                        13188-000. HORTOLANDIA - SP
                                        (19) 39096753","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
729,"
                                        IACANGA LOTERIAS
                                    ", IACANGA LOTERIAS LTDA, 04.001.089/0001-61, 2141, marcos.iacanga@gmail.com,"RUA 9 DE JULHO, 416 - CENTRO
                                        17180-007. IACANGA - SP
                                        (14) 32943392","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
730,"
                                        LOTERICA IACRI
                                    ", LOTERICA IACRI LTDA, 05.084.287/0001-07, 1188, maurikeller@hotmail.com,"AV JUREMA, 1164 - CENTRO
                                        17680-000. IACRI - SP
                                        (14) 34891600","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
731,"
                                        SUPERMERCADO DIAS MORAES
                                    ", SUPERMERCADO DIAS MORAES LTDA ME, 00.167.455/0001-04, 4206, cca.diasmoraes@gmail.com,"PRACA MONCAO, 533 - CENTRO
                                        18775-000. IARAS - SP
                                        (14) 37641176","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS"
732,"
                                        LOTERIA CENTRAL DE IBATE
                                    ", LOTERICA CENTRAL DE IBATE LTDA, 07.051.672/0001-75, 2095, centralloterias@gmail.com,"AVENIDA SAO JOAO, 952 - CENTRO
                                        14815-000. IBATE - SP
                                        (16) 99634143","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
733,"
                                        LOTERICA VISCONDE
                                    ", LOTERICA VISCONDE DE IBATE LTDA ME, 69.046.209/0001-92, 2095, lotvisconde@linkway.com.br,"RUA VISCONDE DE PELOTAS, 680 - CENTRO
                                        14815-000. IBATE - SP
                                        (16) 33432133","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
734,"
                                        LOTERICA SANTO ANTONIO
                                    ", LOTERICA SANTO ANTONIO DE IBIRA LTDA, 04.457.043/0001-51, 1170, lotericaibira@hotmail.com,"R CORONEL JONAS GONCALVES GONZAGA, 625 - CENTRO
                                        15860-000. IBIRA - SP
                                        (17) 981397248","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
735,"
                                        LOTERICA IBIRAREMA
                                    ", LOTÉRICA IBIRAREMA LTDA - ME, 65.025.827/0001-03, 1197, lotericaibirarema@hotmail.com,"RUA MINISTRO SALGADO FILHO, 335 - CENTRO
                                        19940-000. IBIRAREMA - SP
                                        (18) 97282295","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS"
736,"
                                        GILMAR LOTERIAS
                                    ", GILMAR LOTERIAS LTDA ME, 07.357.108/0001-85, 980, gilmarloterias@hotmail.com,"RUA JOSE CUSTODIO, 674 - CENTRO
                                        14940-000. IBITINGA - SP
                                        (16) 33422292","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS"
737,"
                                        LOTERICA PE QUENTE
                                    ", CASA LOTERICA BIG TREVO IBITINGA LTDA, 19.775.232/0001-40, 980, pequente@redebigmart.com.br,"AV ENGENHEIRO IVANIL FRANCISCHINI, 13255 - JD AMERICA
                                        14945-060. IBITINGA - SP
                                        (14) 997324238","Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
