,Nome Fantasia,Razao Social,CNPJ,Agencia Vinculada,Email,Endereco,Atividade
115,"
                                        LM CONSULTORIA E FINANCIAMENTO IMOBILIARIO LTDA
                                    ", LM CONSULTORIA E FINANCIAMENTO IMOBILIARIO LTDA, 53.386.745/0001-05, 174, LMCONSULTORIACX@GMAIL.COM,"MAESTRO FELICIO TOLEDO 500 SALA 404, 00000 - CENTRO
                                        24030-107. NITEROI - RJ
                                        (21) 995947451","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
116,"
                                        MAIS FACIL SOLUCOES EMPRESARIAIS LTDA
                                    ", MAIS FACIL SOLUCOES EMPRESARIAIS LTDA, 32.906.598/0001-79, 3307, MAISFACIL.CORRESPONDENTE@GMAIL.COM,"EST FRANCISCO DA CRUZ  8032 LOJA 206, 8032 - Itaipu
                                        24340-000. NITEROI - RJ
                                        (21) 964118435","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
117,"
                                        R L INFINITY SOLUCOES FINANCEIRAS
                                    ", R L INFINITY SOLUCOES FINANCEIRAS LTDA, 55.024.482/0001-01, 1507, rlinfinitysolucoes@gmail.com,"R DA CONCEICAO 95 SL 1808, 00000 - CENTRO
                                        24020-085. NITEROI - RJ
                                        (21) 992304565","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
118,"
                                        56009682 STELLA DE PAIVA MOREIRA
                                    ", 56009682 STELLA DE PAIVA MOREIRA, 56.009.682/0001-58, 4119, STELLAPAIVACORRESPONDENTE@GMAIL.COM,"R SOUZA CARDOSO 125 LOJA 02, 00000 - CENTRO
                                        28625-520. NOVA FRIBURGO - RJ
                                        (22) 999140855","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
119,"
                                        BOMBOM BAZAR
                                    ", M G DA ROCHA, 68.813.419/0001-04, 186, MARCGR@BOL.COM.BR,"RUA ANTONIO LUGON 34,  - AMPARO
                                        28605-540.  - RJ
                                        (22) 25411245","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
120,"
                                        FERNANDA BREDER IMOVEIS
                                    ", BREDER IMOVEIS LTDA, 20.872.325/0001-71, 4119, BREDERIMOVEIS@GMAIL.COM,"DR ERNESTO BASILIO, 64 - CENTRO
                                        28610-120. NOVA FRIBURGO - RJ
                                        (22) 999612420","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
121,"
                                        MALU
                                    "," MAIERICKA CALCADOS, ACESSORIOS E ARMARINHO LTDA", 07.196.846/0001-98, 186, MAIERICKA@HOTMAIL.COM,"AV WALTER MACHADO THEDIN 4646, 4646 - MURY
                                        28615-315. NOVA FRIBURGO - RJ
                                        (22) 25421615","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
122,"
                                        O S ASSESSORIA
                                    ", ROBERTA DE OLIVEIRA GOMES SOUSA, 31.764.317/0001-28, 1623, ROBERTA_GREG@HOTMAIL.COM,"AVENIDA JULIO ANTONIO THURLER 155 SL202, 155 - OLARIA
                                        28620-000. NOVA FRIBURGO - RJ
                                        (22) 999572034","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
123,"
                                        SEMPRE - SISTEMA EMPREENDEDOR CULTURAL
                                    ", ADRIANA DA ROCHA SILVA DUTRA, 14.251.160/0001-18, 186, SEMPRECAIXAAQUI@GMAIL.COM,"RUA DUQUE DE CAXIAS 1 SL 54,  - CENTRO
                                        28613-060.  - RJ
                                        (22) 981275494","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
124,"
                                        47656943 CARLOS HENRIQUE SALDANHA TEIXEIRA
                                    ", 47656943 CARLOS HENRIQUE SALDANHA TEIXEIRA, 47.656.943/0001-30, 3238, MGIMOVEIS.2014@GMAIL.COM,"AV GOV ROBERTO SILVEIRA 470 SL 404 ANEXO 1, 00000 - CENTRO
                                        26210-210. NOVA IGUACU - RJ
                                        (21) 964615212","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
125,"
                                        A M SOARES
                                    ", D AVILA MATERIAIS DE INFORMATICA LTDA ME, 20.753.767/0002-80, 185, CCA.DAVILAA@GMAIL.COM,"AV MARECHAL FLORIANO PEIXOTO, 2397, 2397 - CENTRO
                                        26220-060. NOVA IGUACU - RJ
                                        (21) 970284708","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
126,"
                                        CREDITO E RESIDENCIA CORRESPONDENTE BANCARIO LTDA
                                    ", CREDITO E RESIDENCIA CORRESPONDENTE BANCARIO LTDA, 18.676.190/0001-27, 1327, GENFREITAS@GMAIL.COM,"R IRACEMA SOARES PEREIRA JUNQUEIRA 99 LOJA 15 LOTE 45, 99 - CENTRO
                                        26210-260. NOVA IGUACU - RJ
                                        (21) 26082095","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
127,"
                                        CREDMANIA
                                    ", CREDFACIL CONSULTORIA FINANCEIRA E IMOBILIARIA LTDA, 06.022.270/0001-80, 210, LUANANOEL@GMAIL.COM,"GOVERNADOR ROBERTO SILVEIRA 470 SALA 230, 00000 - CENTRO
                                        26210-210. NOVA IGUACU - RJ
                                        (21) 982242492","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
128,"
                                        D&G REPASSE IMOBILIARIO
                                    ", D&G REPASSE IMOBILIARIO LTDA, 50.435.287/0001-50, 185, DOUGLASUPERVISOR@GMAIL.COM,"R DOUTOR BARROS JUNIOR 281, NOVA IGUACU, RJ, 281 - CENTRO
                                        26215-072. NOVA IGUACU - RJ
                                        (21) 968708067","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
129,"
                                        DREAMS CREDITO
                                    ", DREAMS BROKERS CORRETAGEM DE IMOVEIS LTDA, 38.387.636/0001-00, 4095, THEDREAMSBROKERS@GMAIL.COM,"AV DOUTOR LUIZ GUIMARAES 269 SLJ 10, 00000 - CENTRO
                                        26210-022. NOVA IGUACU - RJ
                                        (2) 126635615","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
130,"
                                        FABIO REPRESENTACOES
                                    ", F R ANDRADE CORRESPONDENTE BANCARIO, 23.384.643/0001-81, 3238, REALYZEIMOVEIS@GMAIL.COM,"RUA PADRE VIEIRA 277 CASA 1, 00000 - VILA SAO LUIS
                                        26012-200. NOVA IGUACU - RJ
                                        (21) 980181615","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
131,"
                                        FLY BRASIL
                                    ", FLY BRASIL EMPREENDIMENTOS IMOBILIARIOS, 04.756.226/0001-78, 3597, JCLOPO@GMAIL.COM,"RUA IRACEMA SOARES PEREIRA JUNQUEIRA, 85, SALA 713,  - CENTRO
                                        26210-260.  - RJ
                                        (21) 30917677","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
132,"
                                        IMOVELPLUS
                                    ", MARCOS FABRICIO SANTOS DAS CHAGAS, 45.991.113/0001-34, 203, relacionamento.imovelplus@gmail.com,"R DOUTOR ATHAIDE PIMENTA DE MORAES 211, 00000 - CENTRO
                                        26210-190. NOVA IGUACU - RJ
                                        (21) 964436775","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
133,"
                                        LLIMEIRA
                                    ", LIMEIRA SERVICOS ADMINISTRATIVOS LTDA, 44.574.075/0001-51, 203, RODRIGO@LLIMEIRA.COM.BR,"R DOUTOR THIBAU 80 LOJA 31, 00000 - CENTRO
                                        26255-160. NOVA IGUACU - RJ
                                        (21) 964436775","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
134,"
                                        PDCX
                                    ", RANDOW CRED SOLUCOES EM NEGOCIOS LTDA, 41.463.511/0001-27, 1619, ATENDIMENTOPDCX@GMAIL.COM,"R QUINTINO BOCAIUVA 25 SALA 611,  NOVA IGUACU/RJ, 25 - CENTRO
                                        26210-150. NOVA IGUACU - RJ
                                        (21) 964599399","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
135,"
                                        PDL IMOVEIS
                                    ", PDL IMOVEIS E CONSULTORIA IMOB LTDA ME, 14.729.937/0001-07, 185, PDLIMOVEIS@GMAIL.COM,"R DOUTOR BARROS JUNIOR 147,  - CENTRO
                                        26210-301.  - RJ
                                        (21) 30450251","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
136,"
                                        TK PROMOTORA DE VENDAS
                                    ", CAMILLA VILELA NASCIMENTO 14458988700, 33.034.159/0001-86, 673, CCACAIXA.COMERCIAL@GMAIL.COM,"MATO GROSSO 1700, 00000 - LAGOINHA
                                        26296-000. NOVA IGUACU - RJ
                                        (21) 997202410","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
137,"
                                        ******
                                    ", DELCIDES BRAGA LEAL JUNIOR 08200811751, 24.613.276/0001-03, 925, CCACENTRAL@HOTMAIL.COM,"AV MARECHAL CASTELO BRANCO 119 SL 307, 119 - CENTRO
                                        25850-000. PARAIBA DO SUL - RJ
                                        (24) 992296090","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
138,"
                                        61596062 ANA CAROLINA DE JESUS REIS
                                    ", 61596062 ANA CAROLINA DE JESUS REIS, 61.596.062/0001-00, 925, FALVINE@HOTMAIL.COM,"R BENTO GONCALVES PEREIRA 389 SALA 4, 00000 - PALHAS
                                        25850-000. PARAIBA DO SUL - RJ
                                        (24) 988814977","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
139,"
                                        POSTO DE VENDAS 29
                                    ", CEREAIS BRAMIL LTDA, 32.296.378/0038-62, 4871, CREDITOCOBRANCA@GRUPOMIL.COM.B,"RUA IRINEU REIS N 122, 122 - GRANJA CALIFORNIA
                                        26950-000. PATY DO ALFERES - RJ
                                        (24) 22516016","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
140,"
                                        CONSULTICRED
                                    ", FAP Serviços de Correspondente Bancário, 09.602.874/0002-74, 188, COMERCIAL@CONSULTICRED.COM.BR,"Rua Irmaos Dangelom 39 SBJ 01,  - Centro
                                        25685-330.  - RJ
                                        (24) 981386389","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
141,"
                                        CREDSEGURO
                                    ", CREDSEGURO SERVICOS ASSOCIADOS E IMOBILIARIOS LTDA, 36.158.196/0001-94, 188, CONTATO@CREDSEGURO.COM.BR,"PEDRAS BRANCAS, 00000 - MOSELA
                                        25670-202. PETROPOLIS - RJ
                                        (2) 422371715","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
142,"
                                        GPM
                                    ", GPM SERVICOS ASSOCIADOS LTDA ME, 21.869.780/0001-80, 1651, GABRIELPOMPEI@YAHOO.COM.BR,"RUA DO IMPERADOR, 75 - LOJA 04, 75 - CENTRO
                                        25620-002. PETROPOLIS - RJ
                                        (24) 988161071","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
143,"
                                        GPM SERVICOS ASSOCIADOS LTDA
                                    ", GPM SERVICOS ASSOCIADOS LTDA, 21.869.780/0002-61, 187, GPMSERVICOSASSOCIADOS@GMAIL.COM,"R DO IMPERADOR 264 SALA 802, 264 - CENTRO
                                        25620-000. PETROPOLIS - RJ
                                        (24) 988161071","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
144,"
                                        HOMEREALIZE ASSESSORIA E CORRESPONDENTE LTDA
                                    ", HOMEREALIZE ASSESSORIA E CORRESPONDENTE LTDA, 50.283.269/0001-09, 4146, HOMEREALIZE@GMAIL.COM,"UNIAO E INDUSTRIA 10035 LOJA 205, 00000 - ITAIPAVA
                                        25730-740. PETROPOLIS - RJ
                                        (21) 990823790","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
145,"
                                        IMPERIAL CRED ITAIPAVA
                                    ", IMPERIAL CRED ASSESSORIA FINANCEIRA LTDA, 18.872.171/0002-57, 1651, IMPERIAL.CRED@HOTMAIL.COM,"EST UNIAO E INDUSTRIA 10126 LOJA 19, 00000 - ITAIPAVA
                                        25730-745. PETROPOLIS - RJ
                                        (21) 995892389","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
